restaurant_id,year_month,monthly_bookings,monthly_revenue,avg_revenue_per_booking,avg_guests,active_days,booking_growth_pct,revenue_growth_pct,booking_growth_rolling,revenue_growth_rolling,perf_bookings_rank,perf_spend_rank,performance_score,growth_bookings_rank,growth_revenue_rank,growth_score,momentum_score,momentum_segment
4386,2025-12-01,60.0,15569.52,259.492,2.95,20,1.5,1.0712962962962962,0.4165165165165165,0.32203548319206804,0.858605866486851,0.6694762868060238,0.7640410766464374,0.6899584176219375,0.6282872555630479,0.6591228365924927,0.711581956619465,Rising Stars
3167,2025-12-01,99.0,34728.72,350.79515151515153,2.0,23,0.9038461538461537,1.1467695274831242,0.13982814454512568,0.22571839124141113,0.8992189256012587,0.7981287929871881,0.8486738592942233,0.5612778152393796,0.5858338952573612,0.5735558552483704,0.7111148572712969,Rising Stars
5874,2025-12-01,110.0,2695.08,24.50072727272727,3.209090909090909,24,0.1578947368421053,0.24021204925727546,4.201441102756892,4.2747267854989515,0.9062570240503484,0.024808945830523715,0.46553298494043605,0.9591481231737469,0.9526298044504383,0.9558889638120927,0.7107109743762643,Emerging Opportunities
5433,2025-12-01,17.0,2188.3199999999997,128.72470588235294,2.588235294117647,10,7.5,13.027692307692305,2.1904761904761902,4.018433843664425,0.6797314003146775,0.2910204540346145,0.485375927174646,0.9217520791189031,0.9495392222971454,0.9356456507080242,0.7105107889413351,Emerging Opportunities
3840,2025-12-01,49.0,9013.68,183.9526530612245,3.2653061224489797,22,1.0416666666666665,1.5812371134020617,0.5458945787893156,0.8940981080889666,0.8372808496291302,0.48415374241402565,0.6607172960215779,0.7347999550460778,0.7842773657001574,0.7595386603731176,0.7101279781973477,Rising Stars
1246,2025-12-01,20.0,4335.8,216.79000000000002,2.4,11,2.3333333333333335,1.4111889667445223,0.9027777777777778,0.6778128026600975,0.7100472016183412,0.5738649134636997,0.6419560575410205,0.8169251517194875,0.7395482130815914,0.7782366824005394,0.71009636997078,Rising Stars
5234,2025-12-01,158.0,3966.23,25.10272151898734,3.170886075949367,27,0.8160919540229885,0.7447552601364578,2.9194665487768936,3.800778475181404,0.9259665093279389,0.025230388851427286,0.4755984490896831,0.9427118453585075,0.9450719262755676,0.9438918858170375,0.7097451674533604,Emerging Opportunities
4749,2025-12-01,154.0,58591.0,380.461038961039,2.4805194805194803,30,0.54,0.4723206432968965,0.12734787789144994,0.11831519946109936,0.9247302764666218,0.8272364576309283,0.8759833670487751,0.5552090357383682,0.5315801303663744,0.5433945830523713,0.7096889750505733,Rising Stars
3217,2025-12-01,32.0,4462.8,139.4625,2.90625,17,-0.19999999999999996,-0.24333672431332654,1.3756410256410254,1.360278035708976,0.7841228365924927,0.3311980220274219,0.5576604293099573,0.8751685772083614,0.8482524162733198,0.8617104967408407,0.709685463025399,Rising Stars
5173,2025-12-01,12.0,2239.2000000000003,186.60000000000002,2.3333333333333335,5,-0.4,-0.44890726520968693,1.2,1.7546781115346806,0.6094206563272646,0.49213306360979997,0.5507768599685323,0.8583530006743089,0.8788210833895257,0.8685870420319173,0.7096819510002248,Rising Stars
