restaurant_id,name
4559,Signature Bangkok (One Michelin Star)
4780,Signaturebkk Design Village Bangna
4779,Signaturebkk Kanchanaphisek
2533,Silverlake Wine & Grill (Pattaya)
6835,Simbar Restaurant & Bar
4938,Similan Seafood Ratchpruek
4864,Simply Southern Th 
5262,Sindosegi Mega Bangna
5293,Sindosegi Ratchapruek
3654,Sindosegi Siam Square
6349,Sip Wine Shop and Bistro
5995,Sips Café & Bar
3899,Siri Amatara Welleisure Resort (Phuket)
5424,Siri Nhemneaung
1893,Sirimahannop Asiatique The Riverfront
2615,Sky Box (Outdoor Zone): Bangkok Balcony Rooftop 81st Floor Baiyoke Sky Hotel 
6548,Sky Lounge@38 at Eastin Grand Hotel Phayathai
3225,Sky Vibe Rooftop Bar at Seaphere Pattaya Hotel
4096,Sky on 20 Rooftop Bar at Novotel Bangkok Sukhumvit 20
2212,SkyView Patong Staycation (Phuket)
273,Skyline at Avani+ Riverside Bangkok Hotel
1629,Skyview Hotel Sukhumvit Soi 24 Staycation 
6626,Sliding Doors
4514,Sloth Sukiyaki Central Rama 2
4515,Sloth Sukiyaki Jas Urban Srinakarin
5947,Smokestack BBQ & Grill (Phuket) 
5341,Snobbish Restaurant & Bar
5281,Snuggery
6003,So Asean Cafe & Restaurant - FYI Center
6002,So Asean Cafe & Restaurant - Samyan Mitrtown
6001,So Asean Cafe & Restaurant - The Street Ratchada 
6353,So STORY @Kingkaew Coffee Bar & Cafe
5999,So asean Cafe & Restaurant - CW Tower
2816,SoMaek 소맥 
3486,SoiSeoul RuamChok (Chiang Mai)
6019,Sol & Luna Singapore
3924,Sola Luna Rooftop at Grande Centre Point Space (Pattaya)
5591,Soleh Esan Fusion
6354,Solo Beach (Hua Hin) 
5712,Something Journey (Chiang Rai) 
5340,Sompohnpak Isaan So Good
6380,Somsak
5014,Somtum Der Tha Tien 
2042,Somtum Villa (Pattaya)
6839,Sonkram Huahin
4998,Soofu Hotpot At The Nine Center Rama 9
6065,Sook Samraan - Cafe Mookrata
5157,Sook Zaap 56 Asiatique
3966,Sopa
6722,Sorsi & Morsi
4979,SoulBrew Café & Bistro
5575,South Side Keppel | All Day Cafe & Dining
2867,South Tiger CentralWorld
6010,Spaghetti - Italian Food
4117,Spart's Bar Courtyard by Marriott North (Pattaya)
1856,Spectrum Rooftop at Hyatt Regency Bangkok Sukhumvit
1727,Spice & Barley Anantara Riverside Bangkok Resort
3765,Splash Jungle Water Park (Phuket)
6348,Spoon cafe Jungceylon (Phuket)
3870,Sports Bar by Topgolf Megacity
4721,Sra Bua by Kiin Kiin at Siam Kempinski Hotel Bangkok 
5579,Sram Sai Mai
5580,Sram Watcharapol
5297,Sri Kamin Soi Chulalonkorn 5
5596,Sri Thai Restaurant Chaengwattana Laksi
6084,Sriracha In Love at S. Sriracha Hotel & Residence (Chonburi)
4772,Stark Food 
6130,Starlight Rooftop Bar
6611,Steak 700 Rais (Sattahip) 
1767,Stella Palace 79th floor at Baiyoke Sky Hotel 79th floor
6494,Stirling Steaks Capitol
5196,Stock.Room at Kimpton Maa-Lai Bangkok
6679,StrackYum Central Khon Kaen
6685,StrackYum Central Rama 9
6684,StrackYum Central Westgate
6683,StrackYum New Phran Nok
5083,Streats Cafe at ibis Styles Bangkok Ratchada
3854,Suan Bua Centara Grand Ladprao 
4926,Suan Paruj Thai Cuisine
5436,Submarin Bar
5367,Suea Noi Mookrata
5019,Suea Son Nuea
2429,Sui Sian Restaurant The Landmark Bangkok Hotel
5081,Suki Danang Bangyai
5038,Suki Mungon Union Mall
6485,Suki Nangphaya Nawamin
6484,Suki Nangphaya Seacon Bangkae
5180,Suki Nihao Ratchaphruek
6070,Sukii Shabu Samyan
4561,Suki​camp​ Safari
6608,Sukjai by Pata Obasan (Chiang Mai)
3946,Summer Kiss Restaurant & Moon Bar 
4265,Summer Rain Cafe & Casual Dining
1854,Sumo 888 Izakaya Ari
6940,Sun's Cafe at Hotel Grand Pacific Singapore
2801,Sundance Dayclub (Hua Hin)
4651,Sundance Dayclub Staycation (Hua Hin)
6267,Sunny Beach House (Pattaya)
6394,Sunny Offside 
4218,Sunya Bar l Dinso Resort & Villas Phuket (Phuket)
6342,Sunyo Izakaya  
5768,Suparos Thai - Italian Restaurant
6844,Supatra River House
5150,Super Thai by Soi Aroy Upper Aljunied Rd
5216,Super Thai by Soi Aroy l Pasir Panjang
4276,Supergolf & Putter Bar 
6888,Sura Bar Wine and Restaurant
2983,Surf Bar at Courtyard by Marriott North (Pattaya)
1713,Sushi Den Central Eastville
5119,Sushi Hiro Shabu Buffet Central Bangna 
5279,Sushi Hiro Shabu Buffet Central Rama 2
4871,Sushi Hiro Shabu Buffet Rama 9 
5466,Sushi Hiro Shabu Buffet The Crystal SB Ratchapruek
4648,Sushi Hiro Shabu Buffet The Seasons Mall
6831,Sushi Ichizu
6364,Sushi Ken Ken
4655,Sushi Koge Omakase
3944,Sushi Niwa Bangkok Omakase
5868,Sushi Olderchef Serithai
5934,Sushi Seki Central Eastville
4085,Sushi Seki Central Ladprao
4187,Sushi Seki Central Westville
4269,Sushi Seki Mega Bangna
1659,Sushi Seki Siam Paragon (5th Floor)
1661,Sushi Seki The Emquartier
4144,Sushi Seki The Mall Bangkapi
4086,Sushi Seki The Mall Ngamwongwan
5145,Sushina Fortune Town
5146,Sushina Rama 3
5727,Svalbard BKK
5381,Sweet Pista Ekkamai
5007,Swiss Corner Bangkok 
5637,Synthesis 食拿酒稳 Chinese Cuisine 
4776,T and T Restaurant
6330,TAAN Siam@Siam Design Hotel Bangkok
6509,TAK TUANG
6387,TANG TOA DAENG
5821,TANOKE
6890,THE GARDEN (Grande Centre Point Prestige Bangkok)
5829,THE LOBBY at InterContinental Bangkok Sukhumvit
1768,THE Map Mestyle Museum Hotel
783,THINK Cafe @ The BLOC
4082,THIRST at OZO North Pattaya
4796,TORA Yakiniku x Café Crystal Design Center
924,TORA Yakiniku x Café The City Connect 
5766,TOT.ladphrao
5713,TRIBE TABLE at Tribe Bangkok Hotel
6773,TUM PAK PERT (Phra Ram 9)
5097,TaTonYon NorthernFood
5812,Tachinomiya Japanese Izakaya & Bar
5718,Taco Hachi At TRIBE Bangkok Hotel
6917,Tah Siam Music Cafe (Pattaya)
5958,Tai Soon Bar
4974,Tai Thun Tuek Bar and Restaurant
6406,Tairyo Sushi - Ari
6410,Tairyo Sushi - Ladprao
6409,Tairyo Sushi - Market Village Rangsit
6411,Tairyo Sushi - Seacon Square Srinakarin
5638,Taisho-Tei
3948,Take A Train Rooftop Izakaya Bar
3188,Take Japanese Restaurant (Phuket)
6785,Take Sushi Ao Nang (Krabi)
4703,Take a Breath - café & eatery 
1625,Takieng at Renaissance Resort & Spa (Phuket)
5736,Taksim Restaurant
3618,Takumi at Jubilee Prestige Hotel Ratchadapisek
4477,Taliew Big C Kanlapaphruek
4483,Taliew Imperial Samrong
4478,Taliew Lotus's : Bang Kruai - Sai Noi
4480,Taliew Lotus's Rangsit
4479,Taliew Lotus's Sukhaphiban 3
4481,Taliew Lotus’s Rama 4
4482,Taliew MBK Center
6848,Talung (Chiang Mai)
6640,Tam Zab 195
4697,Tamade Sake Bar
5540,Tamaya Omakase
6725,Tanburi Hyatt Centric City Centre
3766,Tandoori Junction
2044,Tantitium (Phuket)
4827,Tanuki Izakaya
4724,Tanwa The Food Project 
3856,Tap It Crowne Plaza Bangkok Lumpini Park
4781,Tap Yard
3340,Tapas Vino Restaurant at Hilton Bangkok Grande Asoke
4890,Tapori
6697,Tara Terrace
5442,Tarn Ayutthaya (Ayutthaya)
4962,Taro Izakaya Rama 9 
6074,Taste and Toast
6142,Taste of Seafood 海鮮的味道
4527,Taurus Lake-taurant & Cafe Ramkhamhaeng 110
6531,Tawan Cafe • Bistro
6082,Tea Factory and More
2031,Tea Factory and More (Pattaya)
5597,Tea Lounge at Conrad Singapore Orchard
4977,Teeshot Bar At Bangkok Marriott Marquis Queen’s Park
4869,Temkum Sushi Chokchai 4
4867,Temkum Sushi Pracharat Bamphen
5377,Temmor Shabu
6850,Tempered One Bangkok 
2755,Tempt Bar&Bistro (Phuket)
4484,Tenko Omakase at Pullman Bangkok King Power
3482,Tensai Buffet at The Paseo Kanchanaphisek
4362,Tenshino at Pullman Bangkok King Power
3619,Tenyuu Grand Omakase
3639,Tenyuu Omakase (Chiang Mai)
6284,Teraoka Gyoza Central Ladprao
6285,Teraoka Gyoza Emsphere 
6283,Teraoka Gyoza Siam Paragon 
4115,Terra Nova The Crystal
6092,Terre Grounding Eatery (Phuket)
5937,Tha Siam Authentic Thai Kitchen Parklane
5933,Tha Siam Authentic Thai Kitchen(Orchard Plaza) 
5932,Tha Siam Mookata
4401,Tha Tubtong
6632,Thaan Fai Restaurant Rama 9
5698,Thachang At Bugis Junction
5697,Thachang At Telok Ayer
3321,Thai Me Up Restaurant & Bar Eleven Hotel Sukhumvit 11
5045,ThailaoS Bar Grill 
5093,Thaipas
5407,Thale at Akara Hotel (Pattaya)
5681,Tham-Me Bantadthong
5683,Tham-Me Sammakorn
5385,Than Rice Bowl & Coffee Eakkamai 12
5386,Than Rice Bowl & Coffee Komfort Place Ratchayothin
5002,Than.sa.mai Room
2566,Thanankarn Cafe (Pattaya)
1538,Thara Thong Royal Orchid Sheraton
5859,That 1 Place
6220,Thaveechai Pochana Kallapaphruek
6219,Thaveechai Pochana Rama 3
6217,Thaveechai Pochana Suan Mali
6020,The Alkaff Mansion 
1552,The Allium Bangkok at The Athenee Hotel
5448,The Astor Grill at The St. Regis Singapore
1561,The Bakery at The Athenee Hotel
3930,The Bar Novotel Bangkok Bangna
5759,The Barracuda Sky Gala at Akara (Pattaya)
3194,The Beach Phuket
5470,The Beef Master MBK Center
5472,The Beef Master Nana
902,The Berkeley Dining Room
6607,The Best Veggie Khaoyai
5660,The Big Tree Eatery and Bar
3466,The Black Cat at Sindhorn Midtown Hotel Bangkok
6156,The Blooming Gallery 
6134,The Bottleman Wine Bar
5183,The Brasserie l Holiday Inn Bangkok Silom
6552,The Brasserie l Holiday Inn Rayong
4069,The Bre-Eze Restaurant at Fair House Villas & Spa (Samui)
3478,The Bridge Bar and Bistro by The Xcape River Kwai (Kanchanaburi)
5299,The Bull (Pattaya)
5874,The Butcher's Wife
5909,The Cafe Mookata Ari
5548,The Camellia Koh Kret
5461,The Canteen by Enjoy
2824,The Chocolate Factory Pattanakarn
6597,The Cocktail Office
6365,The Coffee Academics Gaysorn Village
2810,The Coffee Club Ashlee Hub Hotel Patong (Phuket)
6112,The Coffee Club Avani Sukhumvit
1834,The Coffee Club Boat Avenue (Phuket)
3928,The Coffee Club Boat Lagoon (Phuket)
6115,The Coffee Club Central (Pattaya)
6109,The Coffee Club Central Festival (Samui)
1682,The Coffee Club Chatrium Sathorn Narathiwas 24
1836,The Coffee Club Day Inn (Phuket)
1685,The Coffee Club Holiday Inn Express Sathorn
6113,The Coffee Club Kokotel Hotel (Krabi)
1671,The Coffee Club Maitria Hotel
1683,The Coffee Club Mode Sathorn BTS Surasak
3929,The Coffee Club Old Town (Phuket)
1684,The Coffee Club River City
3076,The Coffee Club Riverside Plaza
1831,The Coffee Club Royal Garden Plaza (Pattaya)
2201,The Coffee Club Samyan Mitrtown
1666,The Coffee Club Singha Complex
6116,The Coffee Club Staybridge Thonglor
2811,The Coffee Club TCC OZO Kata (Phuket)
1835,The Coffee Club Terminal 21 Pattaya
1686,The Coffee Club Tha Maharaj
1963,The Coffee Club The Allez Sukhumvit 13
6111,The Coffee Club The Coast (Phuket)
1837,The Coffee Club Turtle Village (Phuket)
1667,The Coffee Club Wireless Road
2773,The Continent Hotel Staycation
3985,The Coral Cosmo Lounge Suvarnabhumi Airport
3373,The Coral Finest Business Class Suvarnabhumi (International)
3045,The Coral Lounge Don Mueang
3770,The Coral Lounge Don Mueang - International Departure Lounge
3043,The Coral Lounge Phuket
3044,The Coral Premium Lounge Suvarnabhumi (Domestic)
5167,The Corner of Flavor The First
6735,The Courtyard At Pavilion Hotel Kuala Lumpur
6140,The Courtyard At The Fullerton Hotel Singapore
5875,The Cradle At Ayara Kamala Resort & Spa (Phuket)
4992,The Crystal Grill House at Asiatique The Riverfront
6318,The Deck Bangkok
2272,The Dim Sun Bar at Avista Grande Phuket Karon - M Gallery Collection (Phuket) 
2001,The Dining Room at Grand Hyatt Erawan
6215,The Dishes Riverside
2434,The District Grill Room & Bar Bangkok Marriott Hotel Sukhumvit
5454,The Eleven Riverside
6017,The Emerald Coffee Shop  | The Emerald Hotel
1023,The Emperor Montien Riverside Hotel
5551,The Empress at Royal Princess Larn Luang Hotel
6163,The Factory Corner
4638,The Farmer and The Fisherman (Phuket)
5292,The Garden Eatery
6278,The Governor Bangkok At Hilton Bangkok Grande Asoke
5678,The Grand Lobby at Raffles Hotel Singapore
6602,The Grill House Rooftop (Khaoyai)
5761,The Grille & Picolo Eatery
6357,The Grumpy Bear Cafe
2704,The Hilltop Aonang (Krabi)
4055,The Home Bar Bangkok
5571,The Horse's Mouth
5094,The House by Hongkong House
1457,The House of Smooth Curry - The Athenee Hotel
3294,The Hub Cafe and Eatery
4639,The Hungry Duck Central Embassy
4693,The Karaked Siam Square One
4692,The Karaked Sukhumvit 36
4298,The Kinopolis 
1153,The Kitchen Table (Buffet) at W Bangkok Hotel 
6819,The Kitchen Table at W Singapore – Sentosa Cove 
4108,The Kites Eatery at INNSiDE by Meliá Bangkok Sukhumvit
3518,The Lancaster Bar at Lancaster Bangkok
6136,The Landing Point At The Fullerton Bay Hotel Singapore
3007,The Letter Press Cafe & Restaurant at The Printing House Poshtel Bangkok
220,The Living Room at Sheraton Grande Sukhumvit A Luxury Collection Hotel
4410,The Lobby Lounge at Hyatt Regency Bangkok Sukhumvit
3686,The Local Restaurant Don Mueang - Rangsit
4862,The Lost Atlantis at the Secret Beach of Wong Amart
6847,The Marca Turkish Restaurant
2596,The Market Restaurant at Hilton Resort & Spa (Hua Hin)
3633,The Market Restaurant at Mercure Bangkok Sukhumvit 24 
6281,The Market@5 At Eastin Grand Phayathai Hotel Bangkok
2675,The Mayflower Restaurant at Dusit Princess Srinakarin
4161,The Melting Clock
6231,The Mesh Bangkok 
928,The Mulberry Chinese Cuisine The Berkeley Hotel
2710,The Naka Island (Phuket)
4283,The O.S.S by Jim Thompson
3122,The Oasis at Hotel Nikko Bangkok
2284,The Oyster Bay 101 True Digital Park 
5021,The Oyster bar x Ramkhamhaeng 164
2324,The PIT Master Nonthaburi
6190,The Pablo Bangkok
4111,The Park Khaoyai Cafe and Restaurant (Khao Yai) 
5723,The Park Restaurant & Cafe Si Racha (Chonburi)
4140,The Pasta Apartment Silom
4488,The Pasta&Steak House By Chef Top
4896,The Pinnacle Haus
5938,The Planet Cruise 
3006,The Press Sky Bar Rooftop at The Printing House Poshtel Bangkok
3810,The Prism Bangkok
6716,The Public Restaurant & Bar
6498,The Quad @ Landmark Bangkok Hotel
3372,The Raweekanlaya Dining by The Raweekanlaya Bangkok Wellness Cuisine Resort
6011,The Red Door BKK
5950,The Restaurant at Wyndham Hua Hin Pranburi Resort & Villa
2991,The Rooftop by Mode Sathorn Hotel
2788,The Royal Kitchen Chinese Restaurant Royal Paradise Patong (Phuket)
3681,The Salil Hotel Riverside - Bangkok Staycation
4139,"The Sanctuary Resort Pattaya, BW Signature Collection Staycation (Pattaya)"
3970,The Sathorn by Mode Sathorn Hotel
1433,The Seafood Cafe & Restaurant
5755,The Seafood Market by House of White Bee Hoon
5985,The Second BKK
6004,The Secret Door 
3949,The Siam Tea Room (Asiatique the Riverfront Branch)
1458,The Silk Road - The Athenee Hotel
2022,The Sky 32 at Grande CentrePoint Hotel (Pattaya)
6918,The Small Town Story Chongqing Hotpot Bangna (小城故事重庆火锅邦那店)
5140,The Speakeasy Rooftop Bar Bangkok
5206,The Spot
3980,The Square Novotel Bangkok Platinum Pratunam
2627,The Square at Novotel Bangkok Bangna
4983,The Square at Novotel Bangkok IMPACT
5558,The Square at Novotel Bangkok Siam Square 
5449,The St. Regis Bar
2634,The St. Regis Bar and The Drawing Room
5110,"The Standard Grill at The Standard, Bangkok Mahanakhon"
3711,The Station at Mercure Bangkok Makkasan
5384,The Stationed Lat Krabang 16
4494,The Story House at The Siam Hotel
6221,"The Tram Restaurant, Bar & Wine Cellar (Pattaya)"
4571,The Urban Deck Cafe I Bistro I Bar
3632,The Vue Bar Rooftop at Mercure Bangkok Sukhumvit 24 
6414,The White House 
4662,The White House Bangkok
6054,The White Tiffin (Changi City Point)
6055,The White Tiffin (Woods Square Mall)
6056,The White Tiffin @ AMK Hub
828,The local Table at Paradox Bangkok
6145,The' Tea House FN Outlet (Hua Hin)
5438,Theatre Residence Staycation
5444,Theatre Riverside
4521,Thien Duong at Baan Dusit Thani
5602,Thirteen BBQ Bar 十三烤吧
6700,Thong Dang Southern Thai Cuisine 
4774,Thong Kee Restaurant 
5171,Thong Nua Kao Premium Thai BBQ Banthat Thong
5172,Thong Nua Kao Premium Thai BBQ Crystal Design Center
5692,Thong Shabu & Yakiniku Hide Thonglor Soi 9 
4557,Three Dots & A Dash (Hua Hin)
4473,ThreeSixty Jazz Lounge at Millennium Hilton Bangkok
4471,ThreeSixty Rooftop Bar at Millennium Hilton Bangkok
3600,Throwback Rooftop Bangkok at Silom Edge
4184,Tibet Gate
5665,Tiffin Room at Raffles Hotel Singapore
6788,Tiger Gyu Moo-krata
4752,Tiger Hotpot 
6264,Tikishi Paradise Park 
6266,Tikishi Suksawat
4287,Tillie Bar
5420,Timber & Toast at Le Bali Resort & Spa (Pattaya)
6235,Time's Dining Ari Hills
6238,Time's Dining Charoen Nakhon 
6237,Time's Dining Gateway At Bang Sue
6701,Ting Tai Fu
5791,Tipsy Cow (Steakhouse) at W Bangkok Hotel
3942,Tiva Urban Thaittoria at Pullman Bangkok Hotel G
4343,Toast Brunch & Brew (Pattaya)
5159,Together & Co at Hilton Garden Inn Bangkok Riverside
803,Tohkai Japanese Restaurant Mega Bangna
801,Tohkai Japanese Restaurant Terminal 21 Asok
6770,Tokyo Kushiyaki lzakaya & Bar
4296,Tokyoxxx Premium 23 
6474,Tolmablock
5997,Tom Paa 
5391,Tom Toon Shabu Siam Square
5168,Tomo Izakaya
5256,Tong Tem Toh Muang Thong Thani
4933,Tong Tong Haan Kanlapaphruek
4932,Tong Tong Haan Thanon Chan
5582,Tongnorth Express Naknivas
5589,Tongnorth Express Sai Mai
5034,Tongtemtoh Bkk Sai2
5658,Toni Toni-Eat Drink Workshop
3760,Tony's Sukhumvit 11
3937,Top Knot Rooftop Bar & Restaurant at Hotel Once Bangkok
6253,Topazio Bar at La Miniera Pool Villas (Pattaya)
3828,Topgolf Megacity
2743,Toplofty Cafe (Khao Yai)
4392,Tops EATERY Central Chidlom
4794,Tops EATERY Central Ladprao
4795,Tops EATERY Central Patong (Phuket)
4548,Tops EATERY CentralWorld
4547,Tops EATERY Porto de Phuket
4793,Tops EATERY Rama 2
5884,Tora-San At CentrePoint Orchard
5036,Torikin Izakaya
6734,Torito At Banyan Tree Kuala Lumpur
6331,Totonoi Sauna & Onsen整 
6141,Town Restaurant At The Fullerton Hotel Singapore
2888,Trader Vic's
4963,Traveler's Tap 
5983,Treat Restaurant at Oakwood Hotel & Residence Bangkok 
6475,Treehouse Health Bar
5364,Tropicana At NH Bangkok Sukhumvit Boulevard
4822,Tsai Eatery 
1769,Tsu Japanese Restaurant at JW Marriott Hotel Bangkok
5631,Tsubohachi Beehive
5629,Tsubohachi Central Westgate
5635,Tsubohachi Cosmo Bazaar
5636,Tsubohachi Robinson Ratchaphruek
5632,Tsubohachi The Promenade
5633,Tsubohachi Zpell Future Park
4698,Tsunami Suki & Grill Prachachuen
4964,Tsunami Suki & Grill Vibhavadi 60
4860,Tsunami-Foodie Bangna
4798,Tsuru Saru イザカヤ
3882,Tu Bar Rooftop at Sri Panwa (Phuket)
5593,TuangernTuathong Cafe
4802,Tuengnua Tuengtua Sathon
6413,Tukabkhao by Jerajaras Bangkok Kreetha
6412,Tukabkhao by Jerajaras Don Mueang
4465,Tum 20 Chaengwattana 14
4460,Tum 20 Donmueang
4464,Tum 20 Ratchada-Sutthisan
4461,Tum 20 Saimai
6757,Tum Krachud Ayutthaya
4993,Tum Surin
4393,Tum-Pak-Pert Cafe’ & Restaurant
4506,Tunu Tarnar
6529,Turn Ekkamai
5451,Twelve Flavours
5898,UGO Ristorante Italiano
6491,UNA at The Alkaff Mansion
6226,UNFOLLOW BAR&BISTRO
2442,UNO MAS at Centara Grand Central World
6337,UTOPIA Bangkok Tarot & Wine
3536,Ugly Dough
6503,Umai Shabu Shabu Twin Town
6504,Umai Shabu Shabu V.K.P
6688,Umami 10
3996,Umeshuthai Sukhumvit 45
5605,Uncle Leong Signatures (Fairprice Hub)
4841,Uncleree Farm
6806,Unicorn Cruise 
5996,Untill Today Coffee
5210,Untitled House
447,Up & Above Restaurant and Bar (Rooftop) at The Okura Prestige Bangkok
3279,Uraki Omakase
2649,Uzzie Restaurant by Maitria Mode Sukhumvit 15
1350,VANIDA Bangkok
4295,VIVIN Asok 
6630,VIVIN Sukhumvit 22
6610,Va Presto
4594,Valia Hotel Bangkok Staycation
3956,Vamps Cuisine
3586,Vana Nava Sky Bar Rooftop at Holiday Inn (Hua Hin)
4194,Vana Nava Water Jungle (Hua Hin)
5267,Vantage Point One Bangkok
3901,Vantage Point QSNCC
6772,Vasco's At Hilton Kuala Lumpur
5669,Veganerie Concept
6442,Veganerie Grand Palace
5676,Veganerie Lasalle
5686,Veganerie Nana
5673,Veganerie Ratchathewi
5675,Veganerie Silom
6132,Vegas Cafe & Gallery
4246,Vela - Low&Slow Cooked On-Nut 
4245,Vela - Low&Slow Cooked Phet Kasem
4244,Vela - Low&Slow Cooked Phutthamonthon Sai 2
4247,Vela - Low&Slow Cooked Rattanathibet
3802,Vela Bhirom at Villa Deva Resort and Hotel
1572,Vela Rooftop Sanampao 
2015,Ventisi Restaurant Centara Grand at CentralWorld
6079,Verandah Rooftop Rotisserie At Momentus Hotel Alexandra
4239,Verde - Café & Restaurant 
4742,Versailles Palace Jaransanitwong
4741,Versailles Palace Nonthaburi
280,Vertigo Rooftop Banyan Tree
712,Vertigo TOO Banyan Tree
5244,Vetmon Cafe 
5361,Viengviet Bang Yai
3763,View & Grill Rooftop Bar-B-Q
6286,View Tiew Mai
4542,Vikarn Bangkok
3804,Villa Deva Resort & Hotel Bangkok Staycation
4829,Vincere La Pizza
3195,Vinifera Wine Bar & Restaurant
2144,Virgin Rooftop (Pattaya)
5353,Vision Bistro
3457,Vista Restaurant at Cassia (Phuket)
2250,Viu The St. Regis Bangkok
3932,Viva Alangka Cruise
4658,W Lounge at W Bangkok
3818,W Omakase Pradit Manutham
5153,WAKANUI Grill Dining 
5056,WASHI Cosmo Muang Thong Thani
4967,WASHI Gateway Bangsue
4966,WASHI Market Village Suvarnabhumi
4965,WASHI Robinson Lat Krabang
4968,WASHI Seacon Square Srinagarindra
6311,WINESTONE Mercure on Steven SG
6465,Waa Cow! Vivocity
6668,Waan Grob Farm & Cafe
4895,Wagatomo Izakaya
5756,Wagyu Kurabu Premium Yakiniku 
6746,Wagyu Volcano
4174,Wagyu Yakiniku Ken
5440,Wagyusun Sukhumvit 22 
5987,Wahn Jeab
5018,Wake Me Up Café & Bistro
6480,Walala Beach Bar at Cape Dara Resort (Pattaya)
4338,Walk Rooftop Bar at Centara Watergate Pavilion Hotel Bangkok
6154,Wander BKK
5927,Wangluang
5078,Wanwaan.BKK
5320,Warm Up Cafe @ Grantral Mall Macpherson
5318,Warm Up Cafe @ Mackenzie Road
5319,Warm Up Cafe @ The Star Vista
4240,Warng Warng Original Taiwan Mala Shabu Terminal 21 Asok
6428,Washo Japanese Restaurant
3440,Watashi Japanese Restaurant at Hotel de l'amour (Buriram)
5643,Waterfall Lounge at Furama Riverfront Hotel
4670,Waterside Karaoke Restaurant
4009,Waves & Wind Grande Centre Point (Pattaya)
4125,Weaver Experience Dining at SILQ Hotel & Residence
6958,Werng Public Market at Central Chidlom (Bib Gourmand)
6570,West Coast Thailand
5328,Whale Klang Krung by Na Klongwan
5077,Whisper Bar & Bistro
6336,White House Cafe & Restaurant 
2594,White Lotus Restaurant and Rooftop at Hilton Resort & Spa (Hua Hin)
3999,White Orchid River Cruise Asiatique The Riverfront
3997,White Orchid River Cruise Iconsiam
6534,Whole Gain Changmoi (Chiangmai)
6535,Whole Gain Old Town (Chiangmai)
6950,Why So Delicious - YSD.bkk
5209,Wild Blaze Steakhouse
5344,Wild Child Pizzette 
6492,Wine & Food Terrace (Chiang Mai)
6573,Wine DE' Suu 
3248,Wine I Love You Asiatique The Riverfront
4589,Wine Pairing
5914,Wine Society
6359,Wine Universe Singapore
5434,Winkin Scintilla (Rayong)
6893,Winner House Vietnamese Cuisine 
6372,Witch Luck Cafe & Restaurants
4881,Wok Wayy 
3969,Wok Wok Andaz Pattaya Jomtien Beach (Pattaya)
5992,Wonderful Pearl Cruise
6280,Wonderland Upside Down
6854,Wuunwine
4716,Wyndham Jomtien Staycation (Pattaya)
6669,XSO Kitchen at Best Western Plus Nexen (Pattaya)
6636,XYZ Pinklao
5611,Xi An Yiam  Banthat Thong
5622,Xi An Yiam New Petchaburi
6202,Xiao Fuwang Hotpot (Central Westville)
6203,Xiao Fuwang Hotpot (One Bangkok)
2483,Xin Tian Di Crowne Plaza Bangkok Lumpini Park
4730,Xing Xing Mala Bang Bon
4731,Xing Xing Mala PhutthaMonthon Sai 2
4728,Xing Xing Mala Rama 3
4727,Xing Xing Mala Wongwian Yai
4891,Xing Xing Shabu & Grill
5273,Xufu Mookrata
6099,YANKII- Robatayaki & Bar
4645,YAWA Modern Japanese Cuisine
6016,YOK Chinese Restaurant | The Emerald Hotel
2446,YTSB SUSHIBAR - VIE Hotel Bangkok
6029,Yakiniku En
5330,Yakiniku Marukyu Ito 焼肉丸久伊藤 
3030,Yakiniku Shoutaian 2nd Rich
6502,Yakiniku Tan & Shabushabu
2319,Yamazato at The Okura Prestige Bangkok
5001,Yang Gao Gorn
5423,Yanghin Seuton Geulil Rama 4
5760,Yao Restaurant Bangkok Marriott Hotel The Surawongse
1146,Yao Rooftop Bar Bangkok Marriott Hotel The Surawongse
4629,Ye Lai Xiang 夜来香 Huai Khwang
4628,Ye Lai Xiang 夜来香 Mrt Huai Khwang
5035,Ye Lai Xiang 夜来香 Ratchada Soi 13
4630,Ye Lai Xiang 夜来香 Rca
5485,Ye Lai Xiang 夜来香 Rca 2
5598,Yelo Osha
5469,Yenjit Cafe
5971,Yenney
6305,Yeon
6739,Yi Lu Lingxian Seafood Hotpot 
5418,Yi Pin Xiang Bang Rak
5419,Yi Pin Xiang Rama 4
2069,Yin D House (Chonburi)
6157,Yoki Niku よきにく (Chonburi)
6532,Yokkrok Zabzone
4997,Yoodya Boat Noodle At Workpoint Alley Rangsit
5000,Yoodya Boat Noodle Khlong Luang
5158,Yoodya Boat Noodle Phanan Choeng (Ayutthaya)
3334,Yoong Khao Hom I'm Park Chula
4914,You & I Restaurant and Bar at We Hotel Riverfront
1238,You&I Premium Suki Buffet Central Eastville
3660,You&I Premium Suki Buffet Central Phuket (Phuket)
1236,You&I Premium Suki Buffet Central Westgate
2884,You&I Premium Suki Buffet CentralWorld
1363,You&I Premium Suki Buffet Fashion Island
3659,You&I Premium Suki Buffet ICS
3908,You&I Premium Suki Buffet Marche Thonglor 
1235,You&I Premium Suki Buffet Mega Bangna
3935,You&I Premium Suki Buffet Passione Shopping Destination (Rayong)
1336,You&I Premium Suki Buffet Samyan Mitrtown
3111,You&I Premium Suki Buffet Siam Center
3409,You&I Premium Suki Buffet Terminal 21 Rama 3
1410,You&I Premium Suki Buffet The Crystal Ratchapruek
