restaurant_id,name,scraped_city,confidence,matched_keyword,source,search_query,source_text,error
3471,130Sportcomplex,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 230 2 Soi Lat Phrao 130 Yeak 4, Khwaeng Khlong Chan, Khet Bang Kapi, Krung Thep Maha Nakhon 10240, Thailand 130Sportcomplex",
5165,28Ventotto,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 66 Soi chalermphrakiat 28, ดอกไม้, Khet Suan Luang, Krung Thep Maha Nakhon 10250, Thailand 28Ventotto",
6558,AYAR HOUSE,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 35, 2 Ratchaprasong Road, Khwaeng Lumphini, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand AYAR House Bar & Restaurant",
5052,AKI Traditional Omakase,Singapore,high,Singapore,places_api_existing_output,,"Singapore 150 Orchard Rd, #03-16, Singapore 238841 Sushi Aki",
1826,57th Street Marriott Sukhumvit 57,Bangkok,medium,Sukhumvit,restaurant_name,,57th Street Marriott Sukhumvit 57,
6617,13 Coins Ngamwongwan,Nonthaburi,medium,ngamwongwan,restaurant_name,,13 Coins Ngamwongwan,
1069,27 Bites Brasserie at Radisson Blu Plaza Bangkok,Bangkok,high,Bangkok,restaurant_name,,27 Bites Brasserie at Radisson Blu Plaza Bangkok,
4254,AVA Brasserie at InterContinental Bangkok Sukhumvit,Bangkok,high,Bangkok,restaurant_name,,AVA Brasserie at InterContinental Bangkok Sukhumvit,
5623,AKATO BKK,Bangkok,medium,bkk,restaurant_name,,AKATO BKK,
6418,WYWS Cocktail Bar,Bangkok,high,กรุงเทพมหานคร,places_api_existing_output,," Sukhumvit 21, Asoke Montree Klongtoey, Nua, เขตวัฒนา กรุงเทพมหานคร 10110, Thailand WYWS Cocktail Bar - Asoke",
6869,A Beautiful Day Café Tea Room + Cocktail Bar,Singapore,high,Singapore,places_api_existing_output,,"Singapore 2 Paya Lebar Rd, #01-09 PLQ PARKSIDE below, Parkplace Residences, Singapore 409053 A Beautiful Day Café Tea Room + Cocktail Bar",
6420,100 Degrees Hotpot Central Chaengwattana,Nonthaburi,medium,chaengwattana,restaurant_name,,100 Degrees Hotpot Central Chaengwattana,
5554,24 Twenty-Four Food & Beverage,Bangkok,high,กรุงเทพมหานคร,places_api_existing_output,," ดอนเมือง กรุงเทพมหานคร 10210, Thailand 24 Twenty Four",
4708,AV izakaya Saphan Khwai,Bangkok,medium,saphan khwai,restaurant_name,,AV izakaya Saphan Khwai,
3112,AIRE Bar at Hyatt Place Bangkok Sukhumvit 24,Bangkok,high,Bangkok,restaurant_name,,AIRE Bar at Hyatt Place Bangkok Sukhumvit 24,
2475,4K Café Cross Vibe Bangkok Sukhumvit Hotel,Bangkok,high,Bangkok,restaurant_name,,4K Café Cross Vibe Bangkok Sukhumvit Hotel,
3806,8855 Restaurant & Bar,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 4, 24-25 Soi Sukhumvit 8, Khwaeng Khlong Toei, Khet Khlong Toei, Krung Thep Maha Nakhon 10110, Thailand 8855 Restaurant & Bar",
6100,224 Winesphere,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 2/24 Soi Ari 1st Floor Phahon Yotin 5, Phaya Thai, Khet Phaya Thai, Krung Thep Maha Nakhon 10400, Thailand 224 Winesphere",
4705,AV izakaya Lat Phrao 71,Bangkok,medium,Lat Phrao,restaurant_name,,AV izakaya Lat Phrao 71,
5720,ABBA Cafe (Too Fast Infinity Samyan),Bangkok,medium,samyan,restaurant_name,,ABBA Cafe (Too Fast Infinity Samyan),
3481,4K Cafe by Cross Vibe Decem (Chiang Mai),Chiang Mai,high,Chiang Mai,restaurant_name,,4K Cafe by Cross Vibe Decem (Chiang Mai),
2451,82 Concept,Samut Prakan,high,Samut Prakan,places_api_existing_output,,"Tambon Bang Chalong 82 Bang Na Trat - Suvarnabumi Frontage Rd, Tambon Bang Chalong, Amphoe Bang Phli, Chang Wat Samut Prakan 10540, Thailand 82 Concept Café & Eatery",
5255,212 Rooftop Bar At Ibis Styles Bangkok Ratchada,Bangkok,high,Bangkok,restaurant_name,,212 Rooftop Bar At Ibis Styles Bangkok Ratchada,
2723,ARUN THAI CUISINE BY SEE FAH,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," ชั้น L Grande Centre Point Ratchadamri 153/2 Soi Mahatlek Luang 1, Khwaeng Lumphini, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand Arun Thai Cuisine by SEE FAH",
4229,AB Indian Cuisine Asoke,Bangkok,medium,Asoke,restaurant_name,,AB Indian Cuisine Asoke,
6724,21 Rooftop Hyatt Centric City Centre,Kuala Lumpur,high,Kuala Lumpur,places_api_existing_output,,"Kuala Lumpur Level 21, 17, Jln Sultan Ismail, Kuala Lumpur, 50450 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia @21 Rooftop Bar",
5427,501 Home Cook,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 1242 Banthat Thong Rd, Khwaeng Wang Mai, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand 501 HOME COOK",
5069,Abushi,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 664 อาคารมิตติ้ง มอลล์ Soi Charan Sanitwong 94, Khwaeng Bang Ao, Khet Bang Phlat, Krung Thep Maha Nakhon 10700, Thailand Abushi",
5574,8 Korean BBQ at Shaw Centre,Singapore,medium,shaw centre,restaurant_name,,8 Korean BBQ at Shaw Centre,
6714,ARISE Rooftop Bar at AMANOR Hotel Chiang Mai,Chiang Mai,high,Chiang Mai,restaurant_name,,ARISE Rooftop Bar at AMANOR Hotel Chiang Mai,
4987,A.P.P Bangkok,Bangkok,high,Bangkok,restaurant_name,,A.P.P Bangkok,
3805,204 Bistro at Jubilee Prestige Hotel Ratchadapisek,Bangkok,medium,ratchadapisek,restaurant_name,,204 Bistro at Jubilee Prestige Hotel Ratchadapisek,
5762,Sand Box Beachfront Bar & Eatery Phuket,Phuket,high,Phuket,restaurant_name,,Sand Box Beachfront Bar & Eatery Phuket,
6421,100 Degrees Hotpot Cosmo Bazaar,Nonthaburi,medium,cosmo bazaar,restaurant_name,,100 Degrees Hotpot Cosmo Bazaar,
6279,Absurdities Singapore,Singapore,high,Singapore,restaurant_name,,Absurdities Singapore,
6058,7th Street Bar & Bistro Mega Bangna,Bangkok,medium,Bangna,restaurant_name,,7th Street Bar & Bistro Mega Bangna,
6473,&T modern Thai grill,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 1491 ซอย จุฬาลงกรณ์ 11 Khwaeng Wang Mai, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand AndT modern Thai grill แอนด์ที ปิ้งย่างเสียบไม้หมุนๆ สามย่าน",
5739,2 Béo Vietnamese Restaurant,Singapore,high,Singapore,places_api_existing_output,,"Singapore 73 Bussorah St, Singapore 199486 2 Béo (Hai Béo) Vietnamese Restaurant",
6345,ARIES 24 Cafe' & Resto Bar,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 67/26 Thanon Vacharaphol, Khwaeng Khlong Thanon, Khet Sai Mai, Krung Thep Maha Nakhon 10220, Thailand ARIES 24 Cafe' & Resto Bar",
3740,Estrela Rooftop Bar & Restaurant (Phuket),Phuket,high,Phuket,restaurant_name,,Estrela Rooftop Bar & Restaurant (Phuket),
4094,A'LA Craft Kiri Vari (Nan),Nan,high,Nan,restaurant_name,,A'LA Craft Kiri Vari (Nan),
5880,77 JET SIP JET,Bangkok,high,กรุงเทพมหานคร,places_api_existing_output,," 77 JET SIP JET 74/77. ซ. เสนานิเวศน์ 108/3, 18 ถ. เสนานิคม 1 แขวงจรเข้บัว ลาดพร้าว กรุงเทพมหานคร 10230, Thailand 77JetSIPJet",
2853,Above Riva at Riva Arun,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 392, 25-28 Thanon Maha Rat, Khwaeng Phra Borom Maha Ratchawang, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand Above Riva",
5908,1947 Kitchen at Hyatt Place Bangkok Sukhumvit 1,Bangkok,high,Bangkok,restaurant_name,,1947 Kitchen at Hyatt Place Bangkok Sukhumvit 1,
4098,ANG MORR Sukhumvit 38,Bangkok,medium,Sukhumvit,restaurant_name,,ANG MORR Sukhumvit 38,
6090,Above Eleven,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," Fraser Suites, 38/8 Sukhumvit Rd, Khwaeng Khlong Toei Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand Above Eleven Rooftop Bar & Restaurant",
6545,A Seven at Davinia Resort (Hua Hin),Hua Hin,high,Hua Hin,restaurant_name,,A Seven at Davinia Resort (Hua Hin),
4720,1897 Lounge at Siam Kempinski Hotel Bangkok,Bangkok,high,Bangkok,restaurant_name,,1897 Lounge at Siam Kempinski Hotel Bangkok,
6183,61 Bistro,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 32 ซอย พัฒนาการ 61 Khwaeng Prawet, Khet Prawet, Krung Thep Maha Nakhon 10250, Thailand 61 Bistro",
5836,IGNIV Bangkok at The St.Regis Bangkok (One Michelin Star),Bangkok,high,Bangkok,restaurant_name,,IGNIV Bangkok at The St.Regis Bangkok (One Michelin Star),
2519,13 Coins Sukhumvit 49,Bangkok,medium,Sukhumvit,restaurant_name,,13 Coins Sukhumvit 49,
6449,Little Lazy Lizard,Singapore,high,Singapore,places_api_existing_output,,"Singapore 789 Bukit Timah Rd, Singapore 269763 Little Lazy Lizard",
5333,ALRAY Fish & Chips,Samut Prakan,high,Samut Prakan,places_api_existing_output,,"Amphoe Mueang Samut Prakan 458 Tambon Pak Nam, Amphoe Mueang Samut Prakan, Chang Wat Samut Prakan 10270, Thailand ALRAY Fish & Chips ปลากระเบน ร้านอาหาร",
6047,1-Altitude Coast,Singapore,high,Singapore,places_api_existing_output,," The Outpost Hotel, 10 Artillery Ave, #07-01 Sentosa Island, Singapore 099951 1-Altitude Coast Rooftop Bar",
4800,Charoen Rung Rueang International Buffet MS Siam Tower Rama 3,Bangkok,medium,Rama 3,restaurant_name,,Charoen Rung Rueang International Buffet MS Siam Tower Rama 3,
4718,A Bowl of Pasta,,error,,google_places_api,A Bowl of Pasta restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
4608,AdHoc Bkk,Bangkok,medium,bkk,restaurant_name,,AdHoc Bkk,
5197,Aey Seafood,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 1664 Banthat Thong Rd, Khwaeng Rong Muang, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand Aey Seafood",
3126,Ago Cafe Ago Hotel Chinatown,Bangkok,medium,chinatown,restaurant_name,,Ago Cafe Ago Hotel Chinatown,
6290,54 Shabu Buffet & Mala,,error,,google_places_api,54 Shabu Buffet & Mala restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
5889,Aha's Shabu & Grill,Bangkok,high,Bangkok,places_api_existing_output,," PM67+FP9, Phatthanakan, Prawet, Bangkok 10250, Thailand Aha's shabu & grill อะฮ่า ชาบู & ปิ้งย่าง พัฒนาการ",
6553,Aimée Petit Bistro,Pathum Thani,high,Pathum Thani,places_api_existing_output,,"Amphoe Thanyaburi ชั้น 1 โรงแรมโนโวเทล กรุงเทพ ฟิวเจอร์พาร์ค รังสิต เลขที่ 114 Phahon Yothin Road, ประชาธิปัตย์ Amphoe Thanyaburi, Chang Wat Pathum Thani 12130, Thailand Aimée Petit Bistro",
2060,AkaAza Rooftop Bar Amara Bangkok,Bangkok,high,Bangkok,restaurant_name,,AkaAza Rooftop Bar Amara Bangkok,
3167,Akako Omakase,Nonthaburi,high,Nonthaburi,places_api_existing_output,,"Tambon Khlong Phra Udom ภายในโครงการ THE CRYSTAL CHAIYAPRUEK Tambon Khlong Phra Udom, Amphoe Pak Kret, Chang Wat Nonthaburi 11120, Thailand Akako Omakase (อากาโกะ โอมากาเสะ) - ชัยพฤกษ์",
4545,Akanee Bangkok,Bangkok,high,Bangkok,restaurant_name,,Akanee Bangkok,
5767,Akase Shabu,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 219 Thanon Suan Sayam, Khwaeng Khan Na Yao, Khet Khan Na Yao, Krung Thep Maha Nakhon 10230, Thailand Akase Shabu สาขา สวนสยาม",
5479,Akimitsu Tendon Central Si Racha,Chonburi,high,Si Racha,restaurant_name,,Akimitsu Tendon Central Si Racha,
5477,Akimitsu Tendon Central World,Bangkok,medium,central world,restaurant_name,,Akimitsu Tendon Central World,
5478,Akimitsu Tendon Iconsiam,Bangkok,medium,iconsiam,restaurant_name,,Akimitsu Tendon Iconsiam,
5922,Akira Back at JW Marriott Hotel Singapore South Beach,Singapore,high,Singapore,restaurant_name,,Akira Back at JW Marriott Hotel Singapore South Beach,
5902,Al Bahr Beach Bar @Marrakesh (Hua Hin),Hua Hin,high,Hua Hin,restaurant_name,,Al Bahr Beach Bar @Marrakesh (Hua Hin),
4091,Aladeen Restaurant,Singapore,high,Singapore,places_api_existing_output,,"Singapore 136 Syed Alwi Rd, Singapore 207695 Al deen cafe",
5659,1010 Wine Bar & Restaurant,,error,,google_places_api,1010 Wine Bar & Restaurant restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
2632,Alangkarn Sushi Rama 2,Bangkok,medium,rama 2,restaurant_name,,Alangkarn Sushi Rama 2,
4649,Alberto’s Pizzeria & Trattoria Novotel Bangkok Future Park Rangsit,Bangkok,high,Bangkok,restaurant_name,,Alberto’s Pizzeria & Trattoria Novotel Bangkok Future Park Rangsit,
1728,Albricias at Chatrium Residence Sathorn,Bangkok,medium,Sathorn,restaurant_name,,Albricias at Chatrium Residence Sathorn,
4472,Ale House - Riverside Bar at Millennium Hilton Bangkok,Bangkok,high,Bangkok,restaurant_name,,Ale House - Riverside Bar at Millennium Hilton Bangkok,
2371,Aleenta Restaurant in Aleenta Hua Hin Resort & Spa (Hua hin),Hua Hin,high,Hua Hin,restaurant_name,,Aleenta Restaurant in Aleenta Hua Hin Resort & Spa (Hua hin),
2664,Alexa Beach Club (Pattaya),Pattaya,high,Pattaya,restaurant_name,,Alexa Beach Club (Pattaya),
6671,Alice’s Dining Hall,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 76/11 Phaniang Rd, Khwaeng Wat Sommanat, Khet Pom Prap Sattru Phai, Krung Thep Maha Nakhon 10100, Thailand Alice’s Dining Hall",
5733,All Day Fine,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 1060/54 Thanon Vibhavadi Rangsit, Khwaeng Chom Phon, Khet Chatuchak, Krung Thep Maha Nakhon 10900, Thailand All Day Fine x Good Cafe",
6566,Allora Ristorante and Bar,Singapore,high,Singapore,places_api_existing_output,,"Singapore 75 Airport Blvd., Terminal 3 Singapore Changi Airport, Singapore 819664 Allora Ristorante & Bar",
5388,Aground Cafe And Restaurant,,error,,google_places_api,Aground Cafe And Restaurant restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
3544,Alpina Wine & Bistro,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," โครงการ K space 99/3 ห้องเลขที่16 Thanon Sukhaphiban 2, ประเวศ Khet Prawet, Krung Thep Maha Nakhon 10250, Thailand Alpina wine&bistro",
6771,Amano Steak & Wine,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 176 ถ. ศาลาธรรมสพน์ Khwaeng Sala Thammasop, Khet Thawi Watthana, Krung Thep Maha Nakhon 10170, Thailand amano steak & wine อมาโน่ สเต็กแอนด์ไวน์",
2183,Amara Bangkok Hotel Staycation,Bangkok,high,Bangkok,restaurant_name,,Amara Bangkok Hotel Staycation,
949,Amaya Food Gallery Amari Bangkok,Bangkok,high,Bangkok,restaurant_name,,Amaya Food Gallery Amari Bangkok,
6762,Amaya Food Gallery At Amari Kuala Lumpur,Kuala Lumpur,high,Kuala Lumpur,restaurant_name,,Amaya Food Gallery At Amari Kuala Lumpur,
4509,"Ambrosia at Ten Six Hundred, Chao Phraya, Bangkok by Preference",Bangkok,high,Bangkok,restaurant_name,,"Ambrosia at Ten Six Hundred, Chao Phraya, Bangkok by Preference",
5569,Amorretto Cafe & Bistro,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 2909 Phatthanakan Rd, Khwaeng Prawet, Khet Prawet, Krung Thep Maha Nakhon 10250, Thailand Amorretto cafe&bistro",
5645,Amò,Singapore,high,Singapore,places_api_existing_output,,"Singapore 57 Tras St, Singapore 078996 Amò",
5374,An La Ghien,Singapore,high,Singapore,places_api_existing_output,,"Singapore 71 Lor 23 Geylang, Singapore 388386 Ăn Là Ghiền -5",
5020,Anacot Revtaurant Si Phraya,Bangkok,medium,si phraya,restaurant_name,,Anacot Revtaurant Si Phraya,
4616,Anchan Cafe Sukhumvit 49,Bangkok,medium,Sukhumvit,restaurant_name,,Anchan Cafe Sukhumvit 49,
3033,Anchan Cafe Vibhavadi,Bangkok,medium,vibhavadi,restaurant_name,,Anchan Cafe Vibhavadi,
6462,Anchor Premium Buffet,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 888 1 Thanon Rama III, Khwaeng Bang Khlo, Khet Bang Kho Laem, Krung Thep Maha Nakhon 10120, Thailand Anchor Premium Buffet แองเคอร์ บุฟเฟ่ต์",
4463,Ancient Tea House Asiatique the Riverfront,Bangkok,medium,asiatique,restaurant_name,,Ancient Tea House Asiatique the Riverfront,
4288,Aneki × Paper Meal,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," ทาวน์อินทาวน์ 1181 Thanon Siwara, Khwaeng Phlabphla, Khet Wang Thonglang, Krung Thep Maha Nakhon 10310, Thailand Paper Meal​ x​ Aneki",
4925,Ang Sila Bangna Seafood,Bangkok,medium,Bangna,restaurant_name,,Ang Sila Bangna Seafood,
6275,Angel Shabu Mala Bearing 17,Samut Prakan,medium,bearing,restaurant_name,,Angel Shabu Mala Bearing 17,
5521,Ani Shabu (Chonburi),Chonburi,high,Chonburi,restaurant_name,,Ani Shabu (Chonburi),
6544,Annyeong Grill 안녕 그릴 Ozone One – Songprapha,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 437 ตลาดโอโซนวัน 15-17 Thanon Song Prapha, Khwaeng Don Mueang, Khet Don Mueang, Krung Thep Maha Nakhon 10210, Thailand อันยองกริล โอโซนวัน - สรงประภา 안녕 그릴",
6543,Annyeong Grill 안녕 그릴 Railway Station (Chiangmai),Chiang Mai,high,Chiangmai,restaurant_name,,Annyeong Grill 안녕 그릴 Railway Station (Chiangmai),
6542,Annyeong Grill 안녕 그릴 San Phi Suea (Chiangmai),Chiang Mai,high,Chiangmai,restaurant_name,,Annyeong Grill 안녕 그릴 San Phi Suea (Chiangmai),
3801,A Day Butcher and Eatery,,error,,google_places_api,A Day Butcher and Eatery restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
2739,Anya Authentic Thai Cuisine,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 35 Bamrungmuang Rd, Khwaeng San Chao Pho Sua, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand Anya Authentic Thai Cuisine",
6486,Anya's Place,Nakhon Pathom,high,Nakhon Pathom,places_api_existing_output,,"Tambon Salaya 152 หมู่ที่ 5 ซอย ถ.เลียบคลองทวีวัฒนา Tambon Salaya, Amphoe Phutthamonthon, Chang Wat Nakhon Pathom 73170, Thailand Anya's Place",
6246,Ao Talay Theprak Saphan Mai,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 16 Khwaeng Khlong Thanon, Khet Sai Mai, Krung Thep Maha Nakhon 10220, Thailand อ่าวทะเล เทพรักษ์ สะพานใหม่",
5642,Apollo at Furama Riverfront Hotel,Singapore,high,Singapore,places_api_existing_output,,"Singapore 405 Havelock Rd, Level 3, Singapore 169633 Apollo",
5048,Apr-64,Nakhon Pathom,high,Nakhon Pathom,places_api_existing_output,,"Tambon Krathum Lom Phutthamonthon Sai 4 Rd, Tambon Krathum Lom, Nakhon Pathom, Chang Wat Nakhon Pathom 73220, Thailand April64(เอพริล64)",
5711,Apsara Cruise by Banyan Tree,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 23 Soi Charoen Krung 24, Khwaeng Talat Noi, Khet Samphanthawong, Krung Thep Maha Nakhon 10100, Thailand Apsara Cruise",
4165,Aqua Bar & Grill Springfield at Sea Resort & Spa (Hua Hin),Hua Hin,high,Hua Hin,restaurant_name,,Aqua Bar & Grill Springfield at Sea Resort & Spa (Hua Hin),
4137,Aquario Rooftop Pool Bar & Restaurant The Sanctuary Resort (Pattaya),Pattaya,high,Pattaya,restaurant_name,,Aquario Rooftop Pool Bar & Restaurant The Sanctuary Resort (Pattaya),
6161,Ar Tee Mala Shabu Ping Yang,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 344 ซ. จุฬาลงกรณ์ 16 Khwaeng Wang Mai, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand Tee ping yang",
3757,Area Five Café and Eatery,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 2 1 ถนน บางเชือกหนัง Khwaeng Bang Chueak Nang, Khet Taling Chan, Krung Thep Maha Nakhon 10170, Thailand Area Five Cafe & Eatery",
6089,Areeya Mookrata Chula-Banthat Thong,Bangkok,medium,banthat thong,restaurant_name,,Areeya Mookrata Chula-Banthat Thong,
6088,Areeya Mookrata New Petchaburi,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 1997 New, Khwaeng Bang Kapi, Khet Huai Khwang, Krung Thep Maha Nakhon 10310, Thailand Areeya mookrata Thai BBQ 2 (New Petchaburi)",
6086,Areeya Mookrata Pradiphat,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 110 Thanon Pradiphat, Phaya Thai, Khet Phaya Thai, Krung Thep Maha Nakhon 10400, Thailand Areeya Mu Kratha",
3712,Arno's Naradhiwas Rajanagarindra Soi 20,Bangkok,medium,naradhiwas,restaurant_name,,Arno's Naradhiwas Rajanagarindra Soi 20,
3582,Arno's Phong Phet,Nonthaburi,medium,phong phet,restaurant_name,,Arno's Phong Phet,
3209,Arno's Silom Serene Hotel,Bangkok,medium,Silom,restaurant_name,,Arno's Silom Serene Hotel,
3581,Arno's The Circle Ratchapruek,Nonthaburi,medium,ratchapruek,restaurant_name,,Arno's The Circle Ratchapruek,
3583,Arno's Town Riverside,Bangkok,medium,Riverside,restaurant_name,,Arno's Town Riverside,
3933,Alangka Cruise,,error,,google_places_api,Alangka Cruise restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
5037,Asok Pethouse - Adoptable Cat Café,Bangkok,medium,Asok,restaurant_name,,Asok Pethouse - Adoptable Cat Café,
1157,Assembly Point Thonglor @ One One Hotel Bkk,Bangkok,medium,Thonglor,restaurant_name,,Assembly Point Thonglor @ One One Hotel Bkk,
6443,Astro Ekkamai,Bangkok,medium,Ekkamai,restaurant_name,,Astro Ekkamai,
5067,At Double Two @22 At SC Park Hotel,Bangkok,medium,sc park,restaurant_name,,At Double Two @22 At SC Park Hotel,
5023,At-Ta-Rote,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 59/3 Soi Sukhumvit 39, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand At-Ta-Rote",
4744,Atara Sky Bar & Bistro at Oakwood Hotel & Residence Sri Racha (Chonburi),Chonburi,high,Chonburi,restaurant_name,,Atara Sky Bar & Bistro at Oakwood Hotel & Residence Sri Racha (Chonburi),
3293,Atelier Restaurant at Hilton Bangkok Grande Asoke,Bangkok,high,Bangkok,restaurant_name,,Atelier Restaurant at Hilton Bangkok Grande Asoke,
6895,Atmos On Top Silom,Bangkok,medium,Silom,restaurant_name,,Atmos On Top Silom,
2749,Atrium Restaurant The Landmark Bangkok Hotel,Bangkok,high,Bangkok,restaurant_name,,Atrium Restaurant The Landmark Bangkok Hotel,
168,Attico Cucina Italiana Radisson Blu Plaza Bangkok,Bangkok,high,Bangkok,restaurant_name,,Attico Cucina Italiana Radisson Blu Plaza Bangkok,
4113,Auanna Mala Hotpot Thanon Banthat Thong,Bangkok,medium,banthat thong,restaurant_name,,Auanna Mala Hotpot Thanon Banthat Thong,
426,Audrey Cafe Central Ladprao,Bangkok,medium,central ladprao,restaurant_name,,Audrey Cafe Central Ladprao,
425,Audrey Cafe EmQuartier,Bangkok,medium,emquartier,restaurant_name,,Audrey Cafe EmQuartier,
423,Audrey Cafe Siam Center,Bangkok,medium,Siam,restaurant_name,,Audrey Cafe Siam Center,
33,Audrey Cafe Thonglor Soi 11,Bangkok,medium,Thonglor,restaurant_name,,Audrey Cafe Thonglor Soi 11,
4200,Audrey Restaurant - A Chatrium Collection (Khao Yai),Nakhon Ratchasima,high,Khao Yai,restaurant_name,,Audrey Restaurant - A Chatrium Collection (Khao Yai),
6129,Aufu Bar,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 599 ถ. เจริญกรุง Khwaeng Pom Prap, Khet Pom Prap Sattru Phai, Krung Thep Maha Nakhon 10100, Thailand AuFuBar",
5246,Alma by Juan Amador,,error,,google_places_api,Alma by Juan Amador restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
3688,Avalon Cafe & Restaurant (Phitsanulok),Phitsanulok,high,Phitsanulok,restaurant_name,,Avalon Cafe & Restaurant (Phitsanulok),
3070,Avani Sukhumvit Bangkok Staycation,Bangkok,high,Bangkok,restaurant_name,,Avani Sukhumvit Bangkok Staycation,
3877,Away Bangkok Riverside Kene Staycation,Bangkok,high,Bangkok,restaurant_name,,Away Bangkok Riverside Kene Staycation,
3646,Axis & Spin Sky Lounge & Bar Rooftop at The Continent Boutique Hotel,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 38th Floor 413 Sukhumvit Rd, Khwaeng Khlong Toei Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand Axis & Spin Rooftop Restaurant & Bar (38th floor)",
6192,Ayutthaya Retreat (Ayutthaya),Ayutthaya,high,Ayutthaya,restaurant_name,,Ayutthaya Retreat (Ayutthaya),
6335,B.Burnt Bistro Central Si Racha (Chon Buri),Chonburi,high,Chon Buri,restaurant_name,,B.Burnt Bistro Central Si Racha (Chon Buri),
5747,"BANG at The StandardX, Bangkok Phra Arthit",Bangkok,high,Bangkok,restaurant_name,,"BANG at The StandardX, Bangkok Phra Arthit",
4842,BAY beach bar & cafe,Singapore,high,Singapore,places_api_existing_output,,"Singapore 36 Seah St, Singapore 188392 Tess Bar & Kitchen, Singapore",
3676,Another Round,,error,,google_places_api,Another Round restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
4049,BEACHSIDE BAR บีชไซด์ บาร์ @ MASON,Chonburi,high,Chon Buri,places_api_existing_output,,"Tambon Na Chom Thian 285 Moo3 Sukhumvit Rd, Tambon Na Chom Thian, Amphoe Sattahip, Chang Wat Chon Buri 20250, Thailand Beachside Bar (MASON)",
3270,BNP Cuisine,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 86/1 ระหว่างซอยคู้บอน 44กับ 42 Khu Bon Rd, Khwaeng Bang Chan, Khet Khlong Sam Wa, Krung Thep Maha Nakhon 10510, Thailand BNP Cuisine",
6118,Aunidin,,error,,google_places_api,Aunidin restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
4766,Baan Borneo Club by 137 Pillars,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 59/1 Soi Sukhumvit 39, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand Baan Borneo Club by 137 Pillars",
