restaurant name,cluster,theme,x,y,cluster_confidence,review_count
Zhong Ped Pa Low Wanghin,2,Buffet & premium dining,2.5724337,-2.081943,1.0,1
Zio Aldo Pizza and Spaghetteria,2,Buffet & premium dining,-0.015861455,2.2414238,1.0,1
Zong Zi Pad Pad Rustic Cuisine • Lounge (Koh Chang),2,Buffet & premium dining,2.2769175,1.0521668,1.0,1
edm,2,Buffet & premium dining,3.077503,-0.8522905,1.0,1
nice two Meat u Central Eastville,2,Buffet & premium dining,6.8492584,-4.3354645,1.0,1
nice two Meat u Central World,2,Buffet & premium dining,6.5344734,-4.021672,1.0,1
nice two Meat u EmQuartier,2,Buffet & premium dining,2.3109798,-1.5372825,1.0,1
nice two Meat u Future Park Rangsit,2,Buffet & premium dining,6.683082,-4.617161,1.0,1
nice two Meat u ICONSIAM,2,Buffet & premium dining,6.1870933,-3.75004,1.0,1
nice two Meat u Mega Bangna,2,Buffet & premium dining,4.853089,-0.39601296,1.0,1
nice two Meat u One Bangkok,2,Buffet & premium dining,6.873615,-4.9624443,1.0,1
nice two Meat u Siam Square Soi 3,2,Buffet & premium dining,6.913788,-4.1995764,1.0,1
nice two Meat u The Mall Bangkhae,2,Buffet & premium dining,6.875425,-5.109556,1.0,1
nice two Meat u The Mall Ngamwongwan,2,Buffet & premium dining,7.099679,-3.9126077,1.0,1
nice two Meat u The Promenade,2,Buffet & premium dining,6.028927,-0.2499024,1.0,1
อร่อย Together,2,Buffet & premium dining,4.1940084,-0.97489166,1.0,1
馥苑 Fu Yuan Teochew Dining,2,Buffet & premium dining,7.016388,5.735343,1.0,1
212 Rooftop Bar At Ibis Styles Bangkok Ratchada,3,Excellent service,-2.9010382,1.5209484,1.0,1
224 Winesphere,3,Excellent service,-1.0171146,2.512378,1.0,1
24 Twenty-Four Food & Beverage,3,Excellent service,-1.6674358,0.55379355,1.0,1
77 JET SIP JET,3,Excellent service,0.016311117,1.3356297,1.0,1
7th Street Bar & Bistro Mega Bangna,3,Excellent service,-0.032940883,-0.89285284,1.0,1
8855 Restaurant & Bar,3,Excellent service,0.61600345,0.6499551,1.0,1
A Seven at Davinia Resort (Hua Hin),3,Excellent service,-1.9640357,-1.8606769,1.0,1
AIRE Bar at Hyatt Place Bangkok Sukhumvit 24,3,Excellent service,-1.3415501,-0.4495974,1.0,1
Abandoned Mansion,3,Excellent service,-0.22984463,-1.0563991,1.0,1
Aimée Petit Bistro,3,Excellent service,-0.022970486,-0.95712584,1.0,1
Al Bahr Beach Bar @Marrakesh (Hua Hin),3,Excellent service,-0.8440726,0.28950608,1.0,1
Ale House - Riverside Bar at Millennium Hilton Bangkok,3,Excellent service,0.3987755,-0.10461951,1.0,1
Aleenta Restaurant in Aleenta Hua Hin Resort & Spa (Hua hin),3,Excellent service,3.8347106,0.65968317,1.0,1
Amara Bangkok Hotel Staycation,3,Excellent service,-2.6831818,-2.1961734,1.0,1
"Ambrosia at Ten Six Hundred, Chao Phraya, Bangkok by Preference",3,Excellent service,-2.2570043,2.4881077,1.0,1
Another Round,3,Excellent service,-0.04114258,0.2017937,1.0,1
Apollo at Furama Riverfront Hotel,3,Excellent service,3.0837853,4.3696437,1.0,1
Aqua Bar & Grill Springfield at Sea Resort & Spa (Hua Hin),3,Excellent service,-0.088326216,-0.5542201,1.0,1
Aquario Rooftop Pool Bar & Restaurant The Sanctuary Resort (Pattaya),3,Excellent service,-2.9737656,1.2666506,1.0,1
Atmos On Top Silom,3,Excellent service,-2.1767373,-0.2056805,1.0,1
Aufu Bar,3,Excellent service,-2.0180392,0.8801679,1.0,1
Away Bangkok Riverside Kene Staycation,3,Excellent service,-0.5024809,-2.617347,1.0,1
Axis & Spin Sky Lounge & Bar Rooftop at The Continent Boutique Hotel,3,Excellent service,-1.8149797,0.40289667,1.0,1
BAY beach bar & cafe,3,Excellent service,-2.5587618,-0.1907593,1.0,1
BEACHSIDE BAR  บีชไซด์ บาร์ @ MASON,3,Excellent service,-2.3858783,-0.33184588,1.0,1
Baan Suan Rim Khlong Maha Sawat,3,Excellent service,-0.86951375,-1.7807218,1.0,1
Baba Beach Restaurant at Baba Beach Club (Hua Hin),3,Excellent service,0.060286608,0.09301216,1.0,1
Babble and Grill at Riva Surya Bangkok,3,Excellent service,-0.1401002,1.422473,1.0,1
Baia Rooftop Dining Lounge Bar,3,Excellent service,1.1767305,1.8935628,1.0,1
Bangkok Heightz The Continent Hotel Bangkok,3,Excellent service,-0.39577,1.039275,1.0,1
Bangkok Trading Post Bistro & Bar by 137 Pillars,3,Excellent service,-1.5391029,0.4138762,1.0,1
Bangkok'78 at Sindhorn Midtown Hotel Bangkok,3,Excellent service,-1.0753807,-2.681287,1.0,1
Banyan Tree Bangkok Staycation,3,Excellent service,-1.7417012,0.64605314,1.0,1
Bar Yang,3,Excellent service,0.16578382,-1.9184325,1.0,1
Bar.Yard at Kimpton Maa-Lai Bangkok,3,Excellent service,-2.4323182,2.390238,1.0,1
Barracuda Rooftop Bar Akara Hotel Bangkok,3,Excellent service,-2.0014732,1.2978859,1.0,1
Barsu at Sheraton Grande Sukhumvit,3,Excellent service,0.46062928,0.78467983,1.0,1
Bawarchi Rooftop At Solitaire Bangkok Sukhumvit 11,3,Excellent service,-2.1360989,1.6410096,1.0,1
Bay Beach Resort Jomtien Pattaya Staycation (Pattaya),3,Excellent service,-0.98281974,-3.3527663,1.0,1
Bayan Seaside Terrace at Baan Bayan Beachfront Hotel (Hua Hin),3,Excellent service,1.9979306,-0.58777916,1.0,1
Beach Bar at Ibis Samui Bophut (Samui),3,Excellent service,-0.8183748,-1.0025761,1.0,1
Beer Pradith,3,Excellent service,-0.55074877,0.42139676,1.0,1
Behind Bars,3,Excellent service,-0.99705744,1.9060304,1.0,1
Benjarong Hotel Bangkok Staycation,3,Excellent service,-1.8807697,-3.4373128,1.0,1
Best Western Plus Nexen Staycation (Pattaya),3,Excellent service,0.18611643,-2.0374339,1.0,1
Big Bite Burger BKK,3,Excellent service,0.54644305,1.4787537,1.0,1
Biscay at Best Western Plus Carapace Hotel (Hua Hin),3,Excellent service,-2.0099323,-1.22126,1.0,1
Biscotti Anantara Siam Bangkok Hotel,3,Excellent service,-0.30731723,4.5043697,1.0,1
Bittersweet Mövenpick BDMS Wellness Resort,3,Excellent service,-1.848548,0.8854625,1.0,1
Bloom Café & Garden Lounge at Floral Court Hotel,3,Excellent service,-0.56507283,-2.7274144,1.0,1
Blue Parrot Bangkok,3,Excellent service,0.51316434,0.24759181,1.0,1
Blue Sky Rooftop Bar Centara Grand at Central Plaza Ladprao,3,Excellent service,-2.152847,1.3480496,1.0,1
Bodegas Wine,3,Excellent service,-1.0946608,1.6598233,1.0,1
Botanic Backyard Bar & Restaurant,3,Excellent service,-0.6795629,0.89129263,1.0,1
Bottle Rockets,3,Excellent service,-0.09757534,0.6942293,1.0,1
Brewave Pinklao,3,Excellent service,0.4945842,-1.5133331,1.0,1
Brewave Ratchada,3,Excellent service,-1.4011708,1.0761542,1.0,1
Brewski Rooftop Sports Bar Radisson Blu Plaza Bangkok (Indoor),3,Excellent service,-1.6369579,1.2156624,1.0,1
Bricks and Barrels (Pattaya),3,Excellent service,0.091662206,-0.76237696,1.0,1
Burbrit Craft Beer Sukhumvit 22,3,Excellent service,-0.48044756,2.0382216,1.0,1
By The Pool Restaurant & Pool Bar,3,Excellent service,0.37684298,1.0478431,1.0,1
COCOA XO Bar at Red Sky 57th Floor,3,Excellent service,-2.0107489,0.4435062,1.0,1
Cantina Wine Bar & Italian Kitchen,3,Excellent service,-0.1639691,4.996798,1.0,1
"Castaway Restaurant, Café & Pool Bar (Pattaya)",3,Excellent service,1.9135495,-3.138993,1.0,1
Centara Ayutthaya Staycation (Ayutthaya),3,Excellent service,-2.299884,-2.4424567,1.0,1
Centara Korat Staycation (Nakhon Ratchasima),3,Excellent service,-1.3046091,-2.2738636,1.0,1
Centre Point Hotel Sukhumvit 10 Staycation,3,Excellent service,-2.098182,-3.3957796,1.0,1
Chakrabongse Villas,3,Excellent service,-1.8091729,-2.1776407,1.0,1
Charcoal Tandoor Grill & Mixology,3,Excellent service,0.48627144,0.54133177,1.0,1
Charoenkrung Bar & Bistro,3,Excellent service,1.4978224,0.68772304,1.0,1
Chatrium Hotel Riverside Bangkok Staycation,3,Excellent service,-1.8118814,-1.9751108,1.0,1
Chatrium Residence Sathon Bangkok Staycation,3,Excellent service,-1.0166262,-2.6037612,1.0,1
Chopkeeper Butcher & Tap Bangna,3,Excellent service,-0.76604927,2.148587,1.0,1
Chow Barn Restaurant The Peri Hotel (Khao Yai),3,Excellent service,0.6585752,-1.2310436,1.0,1
Chy Bar Rooftop at Away Bangkok Riverside Kene,3,Excellent service,-2.7165341,1.3840286,1.0,1
Cielo Sky Bar & Restaurant Rooftop,3,Excellent service,-1.6565472,2.2606618,1.0,1
Clover Sky Bar & Restaurant at Hotel Clover Asok,3,Excellent service,-1.0280148,-0.6766684,1.0,1
Coast Beach Club & Bistro at Centara Grand Beach Resort & Villas (Hua Hin),3,Excellent service,-2.359533,0.24134736,1.0,1
Coffee@Sea Springfield at Sea Resort & Spa (Hua Hin),3,Excellent service,-1.3515882,-2.2420669,1.0,1
Copacabana Rooftop diner (Chiang Mai),3,Excellent service,-2.3329084,2.2810285,1.0,1
Craftfiti BKK,3,Excellent service,-1.0411198,0.116990246,1.0,1
Cross Pratamnak Staycation (Pattaya),3,Excellent service,-0.8902844,-1.921574,1.0,1
Cross Vibe Bangkok Sukhumvit Staycation,3,Excellent service,-2.4141328,-1.1934841,1.0,1
DOTD BAR,3,Excellent service,-2.3000119,0.62694573,1.0,1
De Prime Rangnam,3,Excellent service,-1.6862922,-3.1260707,1.0,1
Dicey Reilly's at Avani Resort (Pattaya),3,Excellent service,-0.18911563,0.7809082,1.0,1
Din Restaurant & Jazz Bar,3,Excellent service,-0.117188536,0.37124175,1.0,1
Diwan Restaurant at Al Meroz Hotel Bangkok,3,Excellent service,-1.9564223,-1.6773039,1.0,1
Dolphin Restaurant at Bay Beach Resort Jomtien (Pattaya),3,Excellent service,-0.08092407,-1.2423356,1.0,1
El Santo Restaurant and Bar,3,Excellent service,0.6625842,1.2470503,1.0,1
Elementi Rooftop Restaurant and Bar (Rayong),3,Excellent service,-0.6157518,0.52430207,1.0,1
Escape Pool Club At Centara Karon Resort (Phuket),3,Excellent service,-2.378289,-1.6273676,1.0,1
Est.33 at Crystal Design Center (CDC),3,Excellent service,0.81204903,0.16765659,1.0,1
Estrela Rooftop Bar & Restaurant (Phuket),3,Excellent service,-1.0155506,1.2948304,1.0,1
Fallabella River Front Iconsiam,3,Excellent service,3.8711038,-3.8609605,1.0,1
Famust.cnx (Chiang Mai),3,Excellent service,0.4745731,-1.7595145,1.0,1
FigureGround Wine Bar,3,Excellent service,-0.9938772,1.0101544,1.0,1
Flann O'Brien's Irish Pub,3,Excellent service,0.7554966,-0.8110473,1.0,1
Flashback Rooftop Bar,3,Excellent service,-0.2936796,0.015907152,1.0,1
Glare Eatery & Bar,3,Excellent service,-2.583234,2.3890443,1.0,1
Grand Mercure Bangkok Atrium Staycation,3,Excellent service,-3.1065357,-2.0300872,1.0,1
Gravity 87 Rooftop Lounge At Ramada Bangkok Sukhumvit 87,3,Excellent service,-2.4980817,1.8867471,1.0,1
Greenhouse Restaurant Avani Sukhumvit Bangkok,3,Excellent service,0.8709452,0.38307837,1.0,1
Habitat Hotel Staycation (Hua Hin),3,Excellent service,-2.0535781,-2.8399768,1.0,1
Happening Dine and Bar,3,Excellent service,0.40440103,-1.1336094,1.0,1
Haute House The Idle Hotel & Residence,3,Excellent service,-2.288323,-1.47074,1.0,1
Heights At BKK,3,Excellent service,-0.48184705,1.1018568,1.0,1
HighHouse,3,Excellent service,0.624043,0.21984002,1.0,1
Hogar bar,3,Excellent service,-0.1409806,-1.4714803,1.0,1
Holli Bolli Rooftop Bar @ Radisson Suites Bangkok Sukhumvit,3,Excellent service,-3.0688446,1.1465194,1.0,1
Homie Bar & Restaurant,3,Excellent service,-1.1027025,-0.04395814,1.0,1
Hooligan by Apache,3,Excellent service,-1.8866087,0.16034831,1.0,1
Hotel Clover Asok Staycation,3,Excellent service,-1.8634182,-2.5725384,1.0,1
Hyde & Seek Athenee Tower,3,Excellent service,-0.4042505,4.403474,1.0,1
Hyde & Seek Silom Edge,3,Excellent service,-2.6257663,1.5527769,1.0,1
Indigo Bar at Bay Beach Resort Jomtien (Pattaya),3,Excellent service,0.5481896,-0.4318903,1.0,1
Indigo Rooftop Bar (Pattaya),3,Excellent service,-0.2771908,0.068324775,1.0,1
Isea Beach Bar at Veranda Resort & Villas (Hua Hin),3,Excellent service,1.8661304,0.18671834,1.0,1
Jass Bar & Bistro at Jasmine Resort Hotel,3,Excellent service,-1.7184191,-1.1074854,1.0,1
KROK-A-CAFÉ ESPRESSO BAR ครก อะ คาเฟ เอสเปรสโซ บาร์ @ MASON,3,Excellent service,-0.6682618,0.12531179,1.0,1
Kaarla Wood-Fire Grill & Bar,3,Excellent service,-2.9537122,0.35456136,1.0,1
Kalanan Riverside Resort Staycation,3,Excellent service,-2.0053422,-2.3390472,1.0,1
Kensington English Garden Resort Staycation (Khao Yai),3,Excellent service,5.8007035,0.2118893,1.0,1
Khao Yai Art Tree,3,Excellent service,-3.1063986,-2.5311852,1.0,1
Krua-Ka-Min,3,Excellent service,1.0626756,0.61246896,1.0,1
LUNA 48 Rooftop Bar at Ramada Bangkok Sukhumvit 48,3,Excellent service,-2.8494706,1.7404823,1.0,1
La Bisque at Le Bali Resort & Spa (Pattaya),3,Excellent service,-1.4466635,-3.9278934,1.0,1
La Cucina Andaz Pattaya Jomtien Beach (Pattaya),3,Excellent service,-0.5079281,5.485093,1.0,1
La Petite Salil Sukhumvit Soi 8 Staycation,3,Excellent service,-1.5425284,-2.4849238,1.0,1
La Petite Salil Sukhumvit Thonglor 1 Staycation,3,Excellent service,-1.9675623,-3.534615,1.0,1
Laanna Kitchen Restaurant at Meliá Hotel (Chiang Mai),3,Excellent service,-2.4678466,-2.782548,1.0,1
Lacol Khaoyai - A Chatrium Collection Staycation (Khao Yai),3,Excellent service,-1.1533264,-2.7771502,1.0,1
Le' Bali Resort And Spa Staycation (Pattaya),3,Excellent service,-1.4421217,-4.1343684,1.0,1
Lennon's at Rosewood Bangkok,3,Excellent service,-2.9309537,0.0046783453,1.0,1
"Lido Restaurant at The Standard, Hua Hin (Hua Hin)",3,Excellent service,-0.19636081,-0.5886577,1.0,1
Lion's Tale (Trang),3,Excellent service,-1.3312169,0.74091744,1.0,1
LoLo Bar Grill,3,Excellent service,-1.9140121,0.380522,1.0,1
Longtail Restaurant by Anantara Riverside bangkok,3,Excellent service,-0.13851026,-1.0838441,1.0,1
Luminous at Lumen Bangkok Udomsuk Station,3,Excellent service,0.92291576,-1.46594,1.0,1
M Wine Lounge Mercure Bangkok Makkasan,3,Excellent service,-0.20343393,1.922751,1.0,1
Mae Oil Soijuu,3,Excellent service,1.7578773,0.7615395,1.0,1
Mai Restaurant & Bar at Meliá Chiang Mai Hotel (Chiang Mai),3,Excellent service,-1.135318,-0.11781414,1.0,1
Maitria Hotel Rama 9 Bangkok Staycation,3,Excellent service,-1.8825072,-3.4465864,1.0,1
Maitria Mode Sukhumvit 15 Bangkok Staycation,3,Excellent service,-1.8327403,-2.6296518,1.0,1
Masons Craft Bar,3,Excellent service,-1.2167457,-0.40792623,1.0,1
Mata Garden,3,Excellent service,-0.71508527,4.52568,1.0,1
Mayraya Wine Bar at Villa Deva Resort and Hotel,3,Excellent service,-1.1052585,0.6614059,1.0,1
Medici Kitchen & Bar Bangkok,3,Excellent service,-0.2905837,2.872191,1.0,1
Melody Bangkok,3,Excellent service,0.17256008,-0.025228113,1.0,1
Mercy Republic,3,Excellent service,0.8865816,-0.65138125,1.0,1
Micasa Bar & Restaurant,3,Excellent service,-1.4576334,1.1782742,1.0,1
Mimi's Rooftop at dusitD2 Samyan Bangkok,3,Excellent service,-0.20619422,0.44146395,1.0,1
Mode Sathorn Hotel Staycation,3,Excellent service,-1.7362177,-3.1428702,1.0,1
Mojjo Rooftop Lounge & Bar Skyview Hotel,3,Excellent service,-1.7230995,1.3121057,1.0,1
Molino Bangkok,3,Excellent service,0.011358611,-0.1551827,1.0,1
Moment's Notice Jazz Club (Chiang Mai),3,Excellent service,-0.90810543,0.64150053,1.0,1
More than Wine Ratchaphruek,3,Excellent service,1.3787097,0.4032443,1.0,1
Morton's the Steakhouse,3,Excellent service,0.60617673,1.9716549,1.0,1
Mulligans Irish Bar,3,Excellent service,-2.6477861,0.18535103,1.0,1
NOVA,3,Excellent service,-2.9363391,2.1161785,1.0,1
Nimitr Rooftop by 137 Pillars,3,Excellent service,-2.0625355,-1.705516,1.0,1
Noah Cruise,3,Excellent service,0.7369943,-1.2948922,1.0,1
Novotel Bangkok Bangna Staycation,3,Excellent service,-2.204147,-1.4907516,1.0,1
O' Leary's Irish Pub Bangkok,3,Excellent service,-0.56295747,0.8471314,1.0,1
OPEN Bar at DoubleTree by Hilton Bangkok Ploenchit,3,Excellent service,-0.090441085,0.90866214,1.0,1
OPEN at DoubleTree by Hilton Bangkok Ploenchit,3,Excellent service,0.032061014,1.2482228,1.0,1
OXBO At Millennium Hilton Bangkok,3,Excellent service,-0.24296114,1.0447838,1.0,1
Open Bar l Public House Sukhumvit 31 Hotel,3,Excellent service,-1.5737988,-3.442135,1.0,1
Opium Bar,3,Excellent service,-2.5719514,0.89495075,1.0,1
Oriental Bar by Oriental Residence,3,Excellent service,-2.233981,0.0056376928,1.0,1
PING PIMAN Amdaeng by NJOY Prestige Hotel,3,Excellent service,-1.5641803,-2.6753316,1.0,1
Pak-Pla Kitchen,3,Excellent service,-0.71972084,1.1437892,1.0,1
Pal Cafe & Bistro,3,Excellent service,0.5447149,-1.5995269,1.0,1
PantaRei Restaurant at Novotel Bangkok Sukhumvit 20,3,Excellent service,3.0803125,2.457457,1.0,1
Paradise Lost Siam@Siam Bangkok,3,Excellent service,-2.1319199,1.1701784,1.0,1
Patong Bay Hill Resort (Phuket),3,Excellent service,-1.0031978,-1.2042042,1.0,1
Pebbles Bar and Grill Restaurant at Renaissance Pattaya Resort & Spa (Pattaya),3,Excellent service,-2.5300467,0.12826876,1.0,1
Penthouse Bar + Grill Rooftop at Park Hyatt Bangkok (level 36),3,Excellent service,-1.2486829,1.9560999,1.0,1
Piano Bar at VIE Hotel,3,Excellent service,-2.1050603,0.28344384,1.0,1
Picante At Centara Korat (Nakhon Ratchasima),3,Excellent service,-0.5340149,-0.054469816,1.0,1
Picnic Hotel Bangkok,3,Excellent service,-2.838863,-1.8289102,1.0,1
Pinnic at Cape Dara Resort (Pattaya),3,Excellent service,-1.435272,-0.87311065,1.0,1
Plearn - Rooftop Restaurant & Bar (Phuket),3,Excellent service,-0.92283887,1.3894935,1.0,1
Pool Bar by Maitria Mode Sukhumvit 15,3,Excellent service,-2.4447849,1.9657408,1.0,1
Porsh Dining (Si Racha),3,Excellent service,-0.29871833,1.8688715,1.0,1
Praca at The Standard Hua Hin,3,Excellent service,1.7050363,2.5186658,1.0,1
Pulsii Woodfire & Bar,3,Excellent service,7.2589526,-0.03491139,1.0,1
Putahracsa Staycation (Hua Hin),3,Excellent service,-0.9879061,-1.7783045,1.0,1
Rad Street at The Fig Lobby,3,Excellent service,-1.8988097,-1.9870753,1.0,1
Radicle Beer Company,3,Excellent service,-1.1502348,-0.15337197,1.0,1
Radius Restaurant at Cape Dara Resort (Pattaya),3,Excellent service,-0.68562806,-0.20533925,1.0,1
Raffles Courtyard at Raffles Hotel Singapore,3,Excellent service,0.46218613,0.5894337,1.0,1
Ralph House,3,Excellent service,-1.8927268,0.7718322,1.0,1
Rama at Furama Silom Hotel,3,Excellent service,-2.2685244,-3.3123739,1.0,1
Raynue Gaysorn Amarin,3,Excellent service,-0.80984586,0.22854054,1.0,1
Red Rose Chinese Restaurant & Jazz Lounge at Shanghai Mansion,3,Excellent service,-0.94377244,-0.6022648,1.0,1
Red Sky Restaurant 55th Floor,3,Excellent service,-0.0018565638,1.4706966,1.0,1
Red Sky Rooftop & Bar 56th Floor,3,Excellent service,-2.8564513,2.2771912,1.0,1
RedTail Bar by Zouk,3,Excellent service,0.7219191,0.6153506,1.0,1
"Republic Bar and Lounge At The Ritz-Carlton, Millenia Singapore",3,Excellent service,-0.840118,1.6778172,1.0,1
Rimbungsounprig Bar&Restaurants (Ayutthaya),3,Excellent service,0.6006443,-1.2711391,1.0,1
Rimsuan Centre Point Hotel Sukhumvit 10,3,Excellent service,-1.6407714,-1.9021642,1.0,1
River Kwai Village Hotel Staycation (Kanchanaburi),3,Excellent service,0.45471317,-0.9036561,1.0,1
Rogues Bar at InterContinental Bangkok Sukhumvit,3,Excellent service,-1.4578575,-0.4731573,1.0,1
Roof 70,3,Excellent service,-2.5228753,0.32384512,1.0,1
Rooftop Pool Bar @Hotel Royal Bangkok,3,Excellent service,-2.2717698,-2.4967594,1.0,1
Ross Kitchen at Akara Bangkok,3,Excellent service,-1.3682294,-1.3044719,1.0,1
Royal Sky Lounge @Hotel Royal Bangkok,3,Excellent service,-2.588658,-2.8102317,1.0,1
Ruenglalynn Skybar Rooftop,3,Excellent service,-1.0209595,0.26777917,1.0,1
Rum&Orange Rooftop Tapas Bar,3,Excellent service,-1.288311,0.76121145,1.0,1
Rusty.Bkk,3,Excellent service,-0.8188725,-0.70961267,1.0,1
S Café at S Ram Leisure Hotel,3,Excellent service,-2.791926,-2.0947413,1.0,1
S Café at S31 Sukhumvit Hotel,3,Excellent service,0.12147445,2.3385377,1.0,1
S Ram Leisure Hotel Staycation,3,Excellent service,-2.8105295,-2.197836,1.0,1
S. Signature at S. Sriracha Hotel & Residence (Chonburi),3,Excellent service,-2.8616328,-1.8621647,1.0,1
SC Park Hotel Bangkok Staycation,3,Excellent service,-2.6028547,-3.390273,1.0,1
SEEN Rooftop Avani Riverside,3,Excellent service,-0.8139242,1.0603338,1.0,1
STOP BAR V.2,3,Excellent service,2.5949402,1.872484,1.0,1
SWD Bangkok At Public House Sukhumvit 31 Hotel,3,Excellent service,0.53628683,-2.9997215,1.0,1
Saloon Ari,3,Excellent service,-0.7762214,-1.1714569,1.0,1
Sand Box Beachfront Bar & Eatery Phuket,3,Excellent service,0.3455648,-0.27077094,1.0,1
Scene Amatara Welleisureᵀᴹ Resort (Phuket),3,Excellent service,-0.32502347,-0.7069896,1.0,1
Senses Amatara Welleisureᵀᴹ Resort (Phuket),3,Excellent service,-0.24318436,-0.7554994,1.0,1
Shark Bite Restaurant,3,Excellent service,-1.1144805,2.8718355,1.0,1
Shore Kitchen & Rooftop bar at Hotel clover Patong (Phuket),3,Excellent service,-2.3946714,-0.9111173,1.0,1
Sips Café & Bar,3,Excellent service,-2.4557972,0.3403272,1.0,1
Sky Vibe Rooftop Bar at Cross Vibe Pattaya Seaphere (Pattaya),3,Excellent service,-0.8934406,1.4498725,1.0,1
Sky on 20 Rooftop Bar at Novotel Bangkok Sukhumvit 20,3,Excellent service,-2.9663472,2.2398944,1.0,1
Skyview Hotel Sukhumvit Soi 24 Staycation,3,Excellent service,-2.596984,-1.9484663,1.0,1
Smokestack BBQ & Grill (Phuket),3,Excellent service,1.4231614,-0.20580879,1.0,1
Snuggery,3,Excellent service,0.3842994,-1.1217848,1.0,1
Solo Beach (Hua Hin),3,Excellent service,5.1886525,2.5163584,1.0,1
Sports Bar by Topgolf Megacity,3,Excellent service,3.3561769,1.338144,1.0,1
Sriracha In Love at S. Sriracha Hotel & Residence (Chonburi),3,Excellent service,-2.4269488,-3.177826,1.0,1
Starlight Rooftop Bar,3,Excellent service,-2.1209533,1.132131,1.0,1
Sundance Dayclub (Hua Hin),3,Excellent service,-0.55877477,-2.3223221,1.0,1
Sundance Dayclub Staycation (Hua Hin),3,Excellent service,-0.5941786,-2.0709944,1.0,1
Sunya Bar l Dinso Resort & Villas Phuket (Phuket),3,Excellent service,-1.76996,-1.8648092,1.0,1
Sura Bar Wine and Restaurant,3,Excellent service,-0.35838026,-0.83203286,1.0,1
Surf Bar at Courtyard by Marriott North (Pattaya),3,Excellent service,-1.0103391,-1.7170414,1.0,1
TOT.ladphrao,3,Excellent service,-0.69464,-0.96084934,1.0,1
TRIBE TABLE at Tribe Bangkok Hotel,3,Excellent service,-2.0282567,-2.6779895,1.0,1
Taco Hachi At TRIBE Bangkok Hotel,3,Excellent service,-1.2688688,0.4047698,1.0,1
Tai Soon Bar,3,Excellent service,-1.638927,0.29145986,1.0,1
Tai Thun Tuek Bar and Restaurant,3,Excellent service,5.8228555,1.0096902,1.0,1
Tantitium (Phuket),3,Excellent service,-0.58601964,0.5605166,1.0,1
Tap It Crowne Plaza Bangkok Lumpini Park,3,Excellent service,-1.72283,3.9208453,1.0,1
Tap Yard,3,Excellent service,-2.0376346,-0.16635767,1.0,1
Tapori,3,Excellent service,0.69781,0.86404335,1.0,1
Taro Izakaya Rama 9,3,Excellent service,-0.074617915,-1.5252304,1.0,1
Teeshot Bar At Bangkok Marriott Marquis Queen’s Park,3,Excellent service,-1.4665159,0.26853892,1.0,1
Thai Me Up Restaurant & Bar Eleven Hotel Sukhumvit 11,3,Excellent service,-0.48343134,-0.4495966,1.0,1
Thale at Akara Hotel (Pattaya),3,Excellent service,-2.4110374,-2.3290288,1.0,1
Than.sa.mai Room,3,Excellent service,-1.7557493,-0.27574447,1.0,1
That 1 Place,3,Excellent service,1.0611316,1.0807902,1.0,1
The Alkaff Mansion,3,Excellent service,0.9499875,1.3500333,1.0,1
The Barracuda Sky Gala at Akara (Pattaya),3,Excellent service,-0.39281365,0.34531382,1.0,1
The Bottleman Wine Bar,3,Excellent service,-0.62024426,1.6641208,1.0,1
The Canteen by Enjoy,3,Excellent service,4.1312323,6.0905733,1.0,1
The Continent Hotel Staycation,3,Excellent service,-1.9746934,-2.0460553,1.0,1
The Coral Cosmo Lounge Suvarnabhumi Airport,3,Excellent service,-0.8107276,-2.8939018,1.0,1
The Coral Finest Business Class Suvarnabhumi (International),3,Excellent service,-2.0192728,-0.19341443,1.0,1
The Coral Lounge Don Mueang,3,Excellent service,-1.6243558,-0.16879036,1.0,1
The Coral Lounge Don Mueang - International Departure Lounge,3,Excellent service,-1.3721845,-0.15255806,1.0,1
The Coral Lounge Phuket,3,Excellent service,-0.5838978,1.0405059,1.0,1
The Cradle At Ayara Kamala Resort & Spa (Phuket),3,Excellent service,-2.5291169,-1.7347293,1.0,1
The Dim Sun Bar at Avista Grande Phuket Karon - M Gallery Collection (Phuket),3,Excellent service,-1.6900216,1.456218,1.0,1
The District Grill Room & Bar Bangkok Marriott Hotel Sukhumvit,3,Excellent service,-2.6912148,0.5945984,1.0,1
The Hilltop Aonang (Krabi),3,Excellent service,-1.306936,-0.41229066,1.0,1
The Lancaster Bar at Lancaster Bangkok,3,Excellent service,1.6102556,4.574995,1.0,1
The Landing Point At The Fullerton Bay Hotel Singapore,3,Excellent service,1.65742,4.6824665,1.0,1
The Living Room at Sheraton Grande Sukhumvit A Luxury Collection Hotel,3,Excellent service,-1.38533,-3.4185789,1.0,1
The Lobby Lounge at Hyatt Regency Bangkok Sukhumvit,3,Excellent service,-0.19364114,-0.04298383,1.0,1
The Market@5 At Eastin Grand Phayathai Hotel Bangkok,3,Excellent service,4.5970087,1.6360055,1.0,1
The O.S.S by Jim Thompson,3,Excellent service,-1.538473,0.09466293,1.0,1
The Red Door BKK,3,Excellent service,-0.32263082,0.5046154,1.0,1
The Rooftop by Mode Sathorn Hotel,3,Excellent service,-1.0827588,1.252116,1.0,1
The Salil Hotel Riverside - Bangkok Staycation,3,Excellent service,0.85765165,-0.9526161,1.0,1
